Time: 00:54:11 | Score: 40 | WARNING
Time: 00:15:14 | Score: 30 | WARNING
Time: 00:15:14 | Score: 30 | WARNING
Time: 00:15:15 | Score: 30 | WARNING
Time: 00:15:15 | Score: 30 | WARNING
Time: 00:15:15 | Score: 30 | WARNING
Time: 00:15:15 | Score: 30 | WARNING
Time: 00:15:15 | Score: 30 | WARNING
Time: 00:15:15 | Score: 30 | WARNING
Time: 00:15:15 | Score: 30 | WARNING
Time: 00:15:16 | Score: 30 | WARNING
Time: 00:15:16 | Score: 30 | WARNING
Time: 00:15:16 | Score: 30 | WARNING
Time: 00:15:16 | Score: 30 | WARNING
Time: 00:15:16 | Score: 30 | WARNING
Time: 00:15:16 | Score: 30 | WARNING
Time: 00:15:16 | Score: 30 | WARNING
Time: 00:15:16 | Score: 30 | WARNING
Time: 00:15:17 | Score: 30 | WARNING
Time: 00:15:19 | Score: 30 | WARNING
Time: 00:15:19 | Score: 30 | WARNING
Time: 00:15:19 | Score: 30 | WARNING
Time: 00:15:19 | Score: 30 | WARNING
Time: 00:15:19 | Score: 30 | WARNING
Time: 00:15:19 | Score: 30 | WARNING
Time: 00:15:19 | Score: 30 | WARNING
Time: 00:15:19 | Score: 30 | WARNING
Time: 00:15:20 | Score: 30 | WARNING
Time: 00:15:20 | Score: 30 | WARNING
Time: 00:15:20 | Score: 30 | WARNING
Time: 00:15:20 | Score: 30 | WARNING
Time: 00:15:20 | Score: 30 | WARNING
Time: 00:15:20 | Score: 30 | WARNING
Time: 00:15:20 | Score: 30 | WARNING
Time: 00:15:20 | Score: 30 | WARNING
Time: 00:15:21 | Score: 30 | WARNING
Time: 00:15:21 | Score: 30 | WARNING
Time: 00:15:21 | Score: 30 | WARNING
Time: 00:15:21 | Score: 30 | WARNING
Time: 00:15:21 | Score: 30 | WARNING
Time: 00:15:21 | Score: 30 | WARNING
Time: 00:15:21 | Score: 30 | WARNING
Time: 00:15:21 | Score: 30 | WARNING
Time: 00:15:22 | Score: 30 | WARNING
Time: 00:15:22 | Score: 30 | WARNING
Time: 00:15:22 | Score: 30 | WARNING
Time: 00:15:22 | Score: 30 | WARNING
Time: 00:15:22 | Score: 30 | WARNING
Time: 00:15:22 | Score: 30 | WARNING
Time: 00:15:22 | Score: 30 | WARNING
Time: 00:15:23 | Score: 30 | WARNING
Time: 00:15:23 | Score: 30 | WARNING
Time: 00:15:25 | Score: 40 | WARNING
Time: 00:15:25 | Score: 40 | WARNING
Time: 00:15:25 | Score: 40 | WARNING
Time: 00:15:25 | Score: 40 | WARNING
Time: 00:15:25 | Score: 40 | WARNING
Time: 00:15:26 | Score: 40 | WARNING
Time: 00:15:26 | Score: 40 | WARNING
Time: 00:15:26 | Score: 40 | WARNING
Time: 00:15:26 | Score: 40 | WARNING
Time: 00:15:26 | Score: 40 | WARNING
Time: 00:15:28 | Score: 30 | WARNING
Time: 00:15:28 | Score: 30 | WARNING
Time: 00:15:28 | Score: 30 | WARNING
Time: 00:15:28 | Score: 30 | WARNING
Time: 00:15:28 | Score: 30 | WARNING
Time: 00:15:29 | Score: 30 | WARNING
Time: 00:15:29 | Score: 30 | WARNING
Time: 00:15:29 | Score: 30 | WARNING
Time: 00:15:29 | Score: 30 | WARNING
Time: 00:15:29 | Score: 30 | WARNING
Time: 00:15:29 | Score: 30 | WARNING
Time: 00:15:29 | Score: 30 | WARNING
Time: 00:15:29 | Score: 30 | WARNING
Time: 00:15:30 | Score: 30 | WARNING
Time: 00:15:30 | Score: 30 | WARNING
Time: 00:15:30 | Score: 30 | WARNING
Time: 00:15:30 | Score: 30 | WARNING
Time: 00:15:30 | Score: 30 | WARNING
Time: 00:15:30 | Score: 30 | WARNING
Time: 00:15:32 | Score: 30 | WARNING
Time: 00:15:32 | Score: 30 | WARNING
Time: 00:15:42 | Score: 30 | WARNING
Time: 00:15:42 | Score: 30 | WARNING
Time: 00:15:42 | Score: 30 | WARNING
Time: 00:15:43 | Score: 30 | WARNING
Time: 00:15:43 | Score: 30 | WARNING
Time: 00:15:43 | Score: 30 | WARNING
Time: 00:15:43 | Score: 30 | WARNING
Time: 00:15:43 | Score: 30 | WARNING
Time: 00:15:43 | Score: 30 | WARNING
Time: 00:15:43 | Score: 30 | WARNING
Time: 00:15:43 | Score: 30 | WARNING
Time: 00:15:44 | Score: 30 | WARNING
Time: 00:15:44 | Score: 30 | WARNING
Time: 00:15:44 | Score: 30 | WARNING
Time: 00:15:44 | Score: 30 | WARNING
Time: 00:15:44 | Score: 30 | WARNING
Time: 00:15:44 | Score: 30 | WARNING
Time: 00:15:44 | Score: 30 | WARNING
Time: 00:15:44 | Score: 30 | WARNING
Time: 00:15:45 | Score: 30 | WARNING
Time: 00:15:45 | Score: 30 | WARNING
Time: 00:15:47 | Score: 30 | WARNING
Time: 00:15:47 | Score: 30 | WARNING
Time: 00:15:48 | Score: 30 | WARNING
Time: 00:15:49 | Score: 30 | WARNING
Time: 00:15:50 | Score: 30 | WARNING
Time: 00:15:50 | Score: 30 | WARNING
Time: 00:15:51 | Score: 30 | WARNING
Time: 00:15:52 | Score: 30 | WARNING
Time: 00:15:55 | Score: 30 | WARNING
Time: 00:15:55 | Score: 30 | WARNING
Time: 00:15:56 | Score: 30 | WARNING
Time: 00:15:56 | Score: 30 | WARNING
Time: 00:15:56 | Score: 30 | WARNING
Time: 00:15:56 | Score: 30 | WARNING
Time: 00:15:56 | Score: 30 | WARNING
Time: 00:15:56 | Score: 30 | WARNING
Time: 00:15:56 | Score: 30 | WARNING
Time: 00:15:56 | Score: 30 | WARNING
Time: 00:15:57 | Score: 30 | WARNING
Time: 00:15:57 | Score: 30 | WARNING
Time: 00:15:57 | Score: 30 | WARNING
Time: 00:15:57 | Score: 30 | WARNING
Time: 00:15:57 | Score: 30 | WARNING
Time: 00:15:57 | Score: 30 | WARNING
Time: 00:15:57 | Score: 30 | WARNING
Time: 00:15:57 | Score: 30 | WARNING
Time: 00:15:58 | Score: 30 | WARNING
Time: 00:15:58 | Score: 30 | WARNING
Time: 00:15:58 | Score: 30 | WARNING
Time: 00:16:00 | Score: 30 | WARNING
Time: 00:16:03 | Score: 40 | WARNING
Time: 00:16:03 | Score: 40 | WARNING
Time: 00:16:03 | Score: 40 | WARNING
Time: 00:16:03 | Score: 40 | WARNING
Time: 00:16:03 | Score: 40 | WARNING
Time: 00:16:03 | Score: 40 | WARNING
Time: 00:16:03 | Score: 40 | WARNING
Time: 00:16:04 | Score: 40 | WARNING
Time: 00:16:04 | Score: 40 | WARNING
Time: 00:16:04 | Score: 40 | WARNING
Time: 00:16:04 | Score: 40 | WARNING
Time: 00:16:04 | Score: 40 | WARNING
Time: 00:16:04 | Score: 40 | WARNING
Time: 00:16:04 | Score: 40 | WARNING
Time: 00:16:04 | Score: 40 | WARNING
Time: 00:16:06 | Score: 30 | WARNING
Time: 00:16:06 | Score: 30 | WARNING
Time: 00:16:06 | Score: 30 | WARNING
Time: 00:16:06 | Score: 30 | WARNING
Time: 00:16:06 | Score: 30 | WARNING
Time: 00:16:07 | Score: 30 | WARNING
Time: 00:16:07 | Score: 30 | WARNING
Time: 00:16:07 | Score: 30 | WARNING
Time: 00:16:07 | Score: 70 | CRITICAL ALERT
Time: 00:16:07 | Score: 70 | CRITICAL ALERT
Time: 00:16:07 | Score: 70 | CRITICAL ALERT
Time: 00:16:07 | Score: 70 | CRITICAL ALERT
Time: 00:16:08 | Score: 70 | CRITICAL ALERT
Time: 00:16:08 | Score: 70 | CRITICAL ALERT
Time: 00:16:08 | Score: 70 | CRITICAL ALERT
Time: 00:16:08 | Score: 70 | CRITICAL ALERT
Time: 00:16:08 | Score: 70 | CRITICAL ALERT
Time: 00:16:08 | Score: 70 | CRITICAL ALERT
Time: 00:16:08 | Score: 70 | CRITICAL ALERT
Time: 00:16:09 | Score: 70 | CRITICAL ALERT
Time: 00:16:09 | Score: 70 | CRITICAL ALERT
Time: 00:16:09 | Score: 70 | CRITICAL ALERT
Time: 00:16:09 | Score: 70 | CRITICAL ALERT
Time: 00:16:09 | Score: 70 | CRITICAL ALERT
Time: 00:16:09 | Score: 40 | WARNING
Time: 00:16:09 | Score: 40 | WARNING
Time: 00:16:09 | Score: 40 | WARNING
Time: 00:16:10 | Score: 40 | WARNING
Time: 00:16:10 | Score: 70 | CRITICAL ALERT
Time: 00:16:10 | Score: 70 | CRITICAL ALERT
Time: 00:16:10 | Score: 70 | CRITICAL ALERT
Time: 00:16:10 | Score: 70 | CRITICAL ALERT
Time: 00:16:10 | Score: 70 | CRITICAL ALERT
Time: 00:16:10 | Score: 70 | CRITICAL ALERT
Time: 00:16:10 | Score: 70 | CRITICAL ALERT
Time: 00:16:11 | Score: 70 | CRITICAL ALERT
Time: 00:16:11 | Score: 70 | CRITICAL ALERT
Time: 00:16:11 | Score: 70 | CRITICAL ALERT
Time: 00:16:11 | Score: 70 | CRITICAL ALERT
Time: 00:16:11 | Score: 70 | CRITICAL ALERT
Time: 00:16:11 | Score: 70 | CRITICAL ALERT
Time: 00:16:11 | Score: 70 | CRITICAL ALERT
Time: 00:16:11 | Score: 70 | CRITICAL ALERT
Time: 00:16:11 | Score: 70 | CRITICAL ALERT
Time: 00:16:12 | Score: 70 | CRITICAL ALERT
Time: 00:16:12 | Score: 70 | CRITICAL ALERT
Time: 00:16:12 | Score: 70 | CRITICAL ALERT
Time: 00:16:12 | Score: 70 | CRITICAL ALERT
Time: 00:16:12 | Score: 30 | WARNING
Time: 00:16:12 | Score: 30 | WARNING
Time: 00:16:12 | Score: 30 | WARNING
Time: 00:16:13 | Score: 30 | WARNING
Time: 00:16:13 | Score: 30 | WARNING
Time: 00:16:13 | Score: 30 | WARNING
Time: 00:16:13 | Score: 30 | WARNING
Time: 00:16:13 | Score: 30 | WARNING
Time: 00:16:13 | Score: 30 | WARNING
Time: 00:16:18 | Score: 40 | WARNING
Time: 00:16:18 | Score: 40 | WARNING
Time: 00:16:18 | Score: 40 | WARNING
Time: 00:16:18 | Score: 40 | WARNING
Time: 00:16:18 | Score: 40 | WARNING
Time: 00:16:19 | Score: 40 | WARNING
Time: 00:16:19 | Score: 40 | WARNING
Time: 00:16:19 | Score: 40 | WARNING
Time: 00:16:19 | Score: 40 | WARNING
Time: 00:16:19 | Score: 40 | WARNING
Time: 00:16:19 | Score: 40 | WARNING
Time: 00:16:21 | Score: 30 | WARNING
Time: 00:16:21 | Score: 30 | WARNING
Time: 00:16:21 | Score: 30 | WARNING
Time: 00:16:21 | Score: 30 | WARNING
Time: 00:16:21 | Score: 30 | WARNING
Time: 00:16:21 | Score: 30 | WARNING
Time: 00:16:21 | Score: 30 | WARNING
Time: 00:16:22 | Score: 30 | WARNING
Time: 00:16:22 | Score: 30 | WARNING
Time: 00:16:22 | Score: 30 | WARNING
Time: 00:16:22 | Score: 30 | WARNING
Time: 00:16:22 | Score: 30 | WARNING
Time: 00:16:22 | Score: 30 | WARNING
Time: 00:16:22 | Score: 30 | WARNING
Time: 00:16:23 | Score: 30 | WARNING
Time: 00:16:23 | Score: 30 | WARNING
Time: 00:16:23 | Score: 30 | WARNING
Time: 00:16:23 | Score: 30 | WARNING
Time: 00:16:23 | Score: 30 | WARNING
Time: 00:16:26 | Score: 30 | WARNING
Time: 00:16:26 | Score: 30 | WARNING
Time: 00:16:26 | Score: 30 | WARNING
Time: 00:16:26 | Score: 30 | WARNING
Time: 00:16:26 | Score: 30 | WARNING
Time: 00:16:26 | Score: 30 | WARNING
Time: 00:16:27 | Score: 30 | WARNING
Time: 00:16:27 | Score: 30 | WARNING
Time: 00:16:27 | Score: 30 | WARNING
Time: 00:16:27 | Score: 30 | WARNING
Time: 00:16:27 | Score: 30 | WARNING
Time: 00:16:27 | Score: 30 | WARNING
Time: 00:16:27 | Score: 30 | WARNING
Time: 00:16:30 | Score: 30 | WARNING
Time: 00:16:31 | Score: 30 | WARNING
Time: 00:16:31 | Score: 30 | WARNING
Time: 00:16:32 | Score: 30 | WARNING
Time: 00:16:32 | Score: 30 | WARNING
Time: 00:16:32 | Score: 30 | WARNING
Time: 00:16:32 | Score: 30 | WARNING
Time: 00:16:33 | Score: 30 | WARNING
Time: 00:16:33 | Score: 30 | WARNING
Time: 00:16:33 | Score: 30 | WARNING
Time: 00:16:33 | Score: 30 | WARNING
Time: 00:16:33 | Score: 30 | WARNING
Time: 00:16:34 | Score: 30 | WARNING
Time: 00:16:34 | Score: 30 | WARNING
Time: 00:16:34 | Score: 30 | WARNING
Time: 00:16:35 | Score: 30 | WARNING
Time: 00:16:35 | Score: 30 | WARNING
Time: 00:16:35 | Score: 30 | WARNING
Time: 00:16:36 | Score: 30 | WARNING
Time: 00:16:36 | Score: 30 | WARNING
Time: 00:16:36 | Score: 30 | WARNING
Time: 00:16:39 | Score: 30 | WARNING
Time: 00:16:40 | Score: 30 | WARNING
Time: 00:16:40 | Score: 30 | WARNING
Time: 00:16:40 | Score: 30 | WARNING
Time: 00:16:40 | Score: 30 | WARNING
Time: 00:16:40 | Score: 30 | WARNING
Time: 00:16:40 | Score: 30 | WARNING
Time: 00:16:41 | Score: 30 | WARNING
Time: 00:16:41 | Score: 30 | WARNING
Time: 00:16:41 | Score: 30 | WARNING
Time: 00:16:41 | Score: 30 | WARNING
Time: 00:16:41 | Score: 30 | WARNING
Time: 00:16:42 | Score: 30 | WARNING
Time: 00:16:42 | Score: 30 | WARNING
Time: 00:16:42 | Score: 30 | WARNING
Time: 00:16:42 | Score: 30 | WARNING
Time: 00:16:42 | Score: 30 | WARNING
Time: 00:16:42 | Score: 30 | WARNING
Time: 00:16:43 | Score: 30 | WARNING
Time: 00:16:43 | Score: 30 | WARNING
Time: 00:16:43 | Score: 30 | WARNING
Time: 00:16:43 | Score: 30 | WARNING
Time: 00:16:43 | Score: 30 | WARNING
Time: 00:16:43 | Score: 30 | WARNING
Time: 00:16:44 | Score: 30 | WARNING
Time: 00:16:44 | Score: 30 | WARNING
Time: 00:16:44 | Score: 30 | WARNING
Time: 00:16:44 | Score: 30 | WARNING
Time: 00:16:45 | Score: 30 | WARNING
Time: 00:16:45 | Score: 30 | WARNING
Time: 00:16:49 | Score: 30 | WARNING
Time: 00:16:49 | Score: 30 | WARNING
Time: 00:16:49 | Score: 30 | WARNING
Time: 00:16:50 | Score: 30 | WARNING
Time: 00:16:50 | Score: 30 | WARNING
Time: 00:16:50 | Score: 30 | WARNING
Time: 00:16:50 | Score: 30 | WARNING
Time: 00:16:50 | Score: 30 | WARNING
Time: 00:16:50 | Score: 30 | WARNING
Time: 00:16:51 | Score: 30 | WARNING
Time: 00:16:51 | Score: 30 | WARNING
Time: 00:16:51 | Score: 30 | WARNING
Time: 00:16:51 | Score: 30 | WARNING
Time: 00:16:51 | Score: 30 | WARNING
Time: 00:16:51 | Score: 30 | WARNING
Time: 00:16:51 | Score: 30 | WARNING
Time: 00:16:52 | Score: 30 | WARNING
Time: 00:16:52 | Score: 30 | WARNING
Time: 00:16:52 | Score: 30 | WARNING
Time: 00:16:52 | Score: 30 | WARNING
Time: 00:16:52 | Score: 30 | WARNING
Time: 00:16:53 | Score: 30 | WARNING
Time: 00:16:53 | Score: 30 | WARNING
Time: 00:16:53 | Score: 30 | WARNING
Time: 00:16:53 | Score: 30 | WARNING
Time: 00:16:53 | Score: 30 | WARNING
Time: 00:16:53 | Score: 30 | WARNING
Time: 00:16:53 | Score: 30 | WARNING
Time: 00:16:54 | Score: 30 | WARNING
Time: 00:16:54 | Score: 30 | WARNING
Time: 00:16:54 | Score: 30 | WARNING
Time: 00:16:54 | Score: 30 | WARNING
Time: 00:16:54 | Score: 30 | WARNING
Time: 00:16:54 | Score: 30 | WARNING
Time: 00:16:54 | Score: 30 | WARNING
Time: 00:16:54 | Score: 30 | WARNING
Time: 00:16:55 | Score: 30 | WARNING
Time: 00:16:55 | Score: 30 | WARNING
Time: 00:16:55 | Score: 30 | WARNING
Time: 00:16:55 | Score: 30 | WARNING
Time: 00:16:55 | Score: 30 | WARNING
Time: 00:16:55 | Score: 30 | WARNING
Time: 00:16:56 | Score: 30 | WARNING
Time: 00:16:56 | Score: 30 | WARNING
Time: 00:16:56 | Score: 30 | WARNING
Time: 00:16:56 | Score: 30 | WARNING
Time: 00:16:56 | Score: 30 | WARNING
Time: 00:16:56 | Score: 30 | WARNING
Time: 00:16:56 | Score: 30 | WARNING
Time: 00:16:56 | Score: 30 | WARNING
Time: 00:16:57 | Score: 30 | WARNING
Time: 00:16:57 | Score: 30 | WARNING
Time: 00:16:57 | Score: 30 | WARNING
Time: 00:16:57 | Score: 30 | WARNING
Time: 00:16:57 | Score: 30 | WARNING
Time: 00:16:58 | Score: 30 | WARNING
Time: 00:16:58 | Score: 30 | WARNING
Time: 00:16:58 | Score: 30 | WARNING
Time: 00:16:58 | Score: 30 | WARNING
Time: 00:16:58 | Score: 30 | WARNING
Time: 00:16:59 | Score: 30 | WARNING
Time: 00:16:59 | Score: 30 | WARNING
Time: 00:16:59 | Score: 30 | WARNING
Time: 00:16:59 | Score: 30 | WARNING
Time: 00:16:59 | Score: 30 | WARNING
Time: 00:17:00 | Score: 30 | WARNING
Time: 00:17:00 | Score: 30 | WARNING
Time: 00:17:00 | Score: 30 | WARNING
Time: 00:17:00 | Score: 30 | WARNING
Time: 00:17:01 | Score: 30 | WARNING
Time: 00:17:01 | Score: 30 | WARNING
Time: 00:17:01 | Score: 30 | WARNING
Time: 00:17:02 | Score: 30 | WARNING
Time: 00:17:02 | Score: 30 | WARNING
Time: 00:17:02 | Score: 30 | WARNING
Time: 00:17:02 | Score: 30 | WARNING
Time: 00:17:02 | Score: 30 | WARNING
Time: 00:17:03 | Score: 30 | WARNING
Time: 00:17:03 | Score: 30 | WARNING
Time: 00:17:03 | Score: 30 | WARNING
Time: 00:17:03 | Score: 30 | WARNING
Time: 00:17:03 | Score: 30 | WARNING
Time: 00:17:04 | Score: 30 | WARNING
Time: 00:17:04 | Score: 30 | WARNING
Time: 00:17:04 | Score: 30 | WARNING
Time: 00:17:04 | Score: 30 | WARNING
Time: 00:17:05 | Score: 30 | WARNING
Time: 00:17:05 | Score: 30 | WARNING
Time: 00:17:05 | Score: 30 | WARNING
Time: 00:17:05 | Score: 30 | WARNING
Time: 00:17:06 | Score: 30 | WARNING
Time: 00:17:06 | Score: 30 | WARNING
Time: 00:17:06 | Score: 30 | WARNING
Time: 00:17:07 | Score: 30 | WARNING
Time: 00:17:07 | Score: 30 | WARNING
Time: 00:17:07 | Score: 30 | WARNING
Time: 00:17:07 | Score: 30 | WARNING
Time: 00:17:07 | Score: 30 | WARNING
Time: 00:17:07 | Score: 30 | WARNING
Time: 00:17:08 | Score: 30 | WARNING
Time: 00:17:08 | Score: 30 | WARNING
Time: 00:17:08 | Score: 30 | WARNING
Time: 00:17:08 | Score: 30 | WARNING
Time: 00:17:08 | Score: 30 | WARNING
Time: 00:17:08 | Score: 30 | WARNING
Time: 00:17:09 | Score: 30 | WARNING
Time: 00:17:09 | Score: 30 | WARNING
Time: 00:17:09 | Score: 30 | WARNING
Time: 00:17:09 | Score: 30 | WARNING
Time: 00:17:09 | Score: 30 | WARNING
Time: 00:17:09 | Score: 30 | WARNING
Time: 00:17:10 | Score: 30 | WARNING
Time: 00:17:10 | Score: 30 | WARNING
Time: 00:17:10 | Score: 30 | WARNING
Time: 00:17:10 | Score: 30 | WARNING
Time: 00:17:10 | Score: 30 | WARNING
Time: 00:17:10 | Score: 30 | WARNING
Time: 00:17:11 | Score: 30 | WARNING
Time: 00:17:11 | Score: 30 | WARNING
Time: 00:17:11 | Score: 30 | WARNING
Time: 00:17:11 | Score: 30 | WARNING
Time: 00:17:11 | Score: 30 | WARNING
Time: 00:17:11 | Score: 30 | WARNING
Time: 00:17:12 | Score: 30 | WARNING
Time: 00:17:12 | Score: 30 | WARNING
Time: 00:17:12 | Score: 30 | WARNING
Time: 00:17:12 | Score: 30 | WARNING
Time: 00:17:12 | Score: 30 | WARNING
Time: 00:17:12 | Score: 30 | WARNING
Time: 00:17:13 | Score: 30 | WARNING
Time: 00:17:13 | Score: 30 | WARNING
Time: 00:17:13 | Score: 30 | WARNING
Time: 00:17:13 | Score: 30 | WARNING
Time: 00:17:13 | Score: 30 | WARNING
Time: 00:17:13 | Score: 30 | WARNING
Time: 00:17:14 | Score: 30 | WARNING
Time: 00:17:14 | Score: 30 | WARNING
Time: 00:17:14 | Score: 30 | WARNING
Time: 00:17:14 | Score: 30 | WARNING
Time: 00:17:19 | Score: 30 | WARNING
Time: 00:17:19 | Score: 30 | WARNING
Time: 00:17:19 | Score: 30 | WARNING
Time: 00:17:19 | Score: 30 | WARNING
Time: 00:17:19 | Score: 30 | WARNING
Time: 00:17:19 | Score: 30 | WARNING
Time: 00:17:20 | Score: 30 | WARNING
Time: 00:17:20 | Score: 30 | WARNING
Time: 00:17:20 | Score: 30 | WARNING
Time: 00:17:20 | Score: 30 | WARNING
Time: 00:17:20 | Score: 30 | WARNING
Time: 00:17:20 | Score: 30 | WARNING
Time: 00:17:21 | Score: 30 | WARNING
Time: 00:17:21 | Score: 30 | WARNING
Time: 00:17:21 | Score: 30 | WARNING
Time: 00:17:21 | Score: 30 | WARNING
Time: 00:17:21 | Score: 30 | WARNING
Time: 00:17:21 | Score: 30 | WARNING
Time: 00:17:22 | Score: 30 | WARNING
Time: 00:17:22 | Score: 30 | WARNING
Time: 00:17:22 | Score: 30 | WARNING
Time: 00:17:22 | Score: 30 | WARNING
Time: 00:17:22 | Score: 30 | WARNING
Time: 00:17:23 | Score: 30 | WARNING
Time: 00:17:23 | Score: 30 | WARNING
Time: 00:17:23 | Score: 30 | WARNING
Time: 00:17:23 | Score: 30 | WARNING
Time: 00:17:23 | Score: 30 | WARNING
Time: 00:17:33 | Score: 30 | WARNING
Time: 00:17:33 | Score: 30 | WARNING
Time: 00:17:33 | Score: 30 | WARNING
Time: 00:17:33 | Score: 30 | WARNING
Time: 00:17:34 | Score: 30 | WARNING
Time: 00:17:34 | Score: 30 | WARNING
Time: 00:17:34 | Score: 30 | WARNING
Time: 00:17:34 | Score: 30 | WARNING
Time: 00:17:35 | Score: 30 | WARNING
Time: 00:17:35 | Score: 30 | WARNING
Time: 00:17:35 | Score: 30 | WARNING
Time: 00:17:35 | Score: 30 | WARNING
Time: 00:17:36 | Score: 30 | WARNING
Time: 00:17:36 | Score: 30 | WARNING
Time: 00:17:36 | Score: 30 | WARNING
Time: 00:17:36 | Score: 30 | WARNING
Time: 00:17:36 | Score: 30 | WARNING
Time: 00:17:36 | Score: 30 | WARNING
Time: 00:17:37 | Score: 30 | WARNING
Time: 00:17:37 | Score: 30 | WARNING
Time: 00:17:37 | Score: 30 | WARNING
Time: 00:17:37 | Score: 30 | WARNING
Time: 00:17:37 | Score: 30 | WARNING
Time: 00:17:37 | Score: 30 | WARNING
Time: 00:17:38 | Score: 30 | WARNING
Time: 00:17:38 | Score: 30 | WARNING
Time: 00:17:41 | Score: 30 | WARNING
Time: 00:17:42 | Score: 30 | WARNING
Time: 00:17:42 | Score: 30 | WARNING
Time: 00:17:42 | Score: 30 | WARNING
Time: 00:17:42 | Score: 30 | WARNING
Time: 00:17:43 | Score: 30 | WARNING
Time: 00:17:43 | Score: 30 | WARNING
Time: 00:17:43 | Score: 30 | WARNING
Time: 00:17:43 | Score: 30 | WARNING
Time: 00:17:43 | Score: 30 | WARNING
Time: 00:17:43 | Score: 30 | WARNING
Time: 00:17:44 | Score: 30 | WARNING
Time: 00:17:44 | Score: 30 | WARNING
Time: 00:17:44 | Score: 30 | WARNING
Time: 00:17:44 | Score: 30 | WARNING
Time: 00:17:44 | Score: 30 | WARNING
Time: 00:17:45 | Score: 30 | WARNING
Time: 00:17:45 | Score: 30 | WARNING
Time: 00:17:45 | Score: 30 | WARNING
Time: 00:17:45 | Score: 30 | WARNING
Time: 00:17:45 | Score: 30 | WARNING
Time: 00:17:45 | Score: 30 | WARNING
Time: 00:17:46 | Score: 30 | WARNING
Time: 00:17:46 | Score: 30 | WARNING
Time: 00:17:47 | Score: 30 | WARNING
Time: 00:17:47 | Score: 30 | WARNING
Time: 00:17:47 | Score: 30 | WARNING
Time: 00:17:47 | Score: 30 | WARNING
Time: 00:17:48 | Score: 30 | WARNING
Time: 00:17:48 | Score: 30 | WARNING
Time: 00:17:48 | Score: 30 | WARNING
Time: 00:17:48 | Score: 30 | WARNING
Time: 00:17:48 | Score: 30 | WARNING
Time: 00:17:49 | Score: 30 | WARNING
Time: 00:17:49 | Score: 30 | WARNING
Time: 00:17:49 | Score: 30 | WARNING
Time: 00:17:49 | Score: 30 | WARNING
Time: 00:17:49 | Score: 30 | WARNING
Time: 00:17:50 | Score: 30 | WARNING
Time: 00:17:50 | Score: 30 | WARNING
Time: 00:17:50 | Score: 30 | WARNING
Time: 00:17:51 | Score: 30 | WARNING
Time: 00:17:51 | Score: 30 | WARNING
Time: 00:17:52 | Score: 30 | WARNING
Time: 00:17:52 | Score: 30 | WARNING
Time: 00:17:52 | Score: 30 | WARNING
Time: 00:17:55 | Score: 30 | WARNING
Time: 00:17:55 | Score: 30 | WARNING
Time: 00:17:56 | Score: 30 | WARNING
Time: 00:18:00 | Score: 30 | WARNING
Time: 00:18:00 | Score: 30 | WARNING
Time: 00:18:00 | Score: 30 | WARNING
Time: 00:18:00 | Score: 30 | WARNING
Time: 00:18:00 | Score: 30 | WARNING
Time: 00:18:00 | Score: 30 | WARNING
Time: 00:18:00 | Score: 30 | WARNING
Time: 00:18:01 | Score: 30 | WARNING
Time: 00:18:01 | Score: 30 | WARNING
Time: 00:18:01 | Score: 30 | WARNING
Time: 00:18:01 | Score: 30 | WARNING
Time: 00:18:01 | Score: 30 | WARNING
Time: 00:18:01 | Score: 30 | WARNING
Time: 00:18:01 | Score: 30 | WARNING
Time: 00:18:02 | Score: 30 | WARNING
Time: 00:18:02 | Score: 30 | WARNING
Time: 00:18:02 | Score: 30 | WARNING
Time: 00:18:02 | Score: 30 | WARNING
Time: 00:18:02 | Score: 30 | WARNING
Time: 00:18:02 | Score: 30 | WARNING
Time: 00:18:02 | Score: 30 | WARNING
Time: 00:18:02 | Score: 30 | WARNING
Time: 00:18:03 | Score: 30 | WARNING
Time: 00:18:03 | Score: 30 | WARNING
Time: 00:18:03 | Score: 30 | WARNING
Time: 00:18:03 | Score: 30 | WARNING
Time: 00:18:03 | Score: 30 | WARNING
Time: 00:18:07 | Score: 30 | WARNING
Time: 00:18:07 | Score: 30 | WARNING
Time: 00:18:07 | Score: 30 | WARNING
Time: 00:18:07 | Score: 30 | WARNING
Time: 00:18:08 | Score: 30 | WARNING
Time: 00:18:08 | Score: 30 | WARNING
Time: 00:18:08 | Score: 30 | WARNING
Time: 00:18:08 | Score: 30 | WARNING
Time: 00:18:08 | Score: 30 | WARNING
Time: 00:18:08 | Score: 30 | WARNING
Time: 00:18:09 | Score: 30 | WARNING
Time: 00:18:09 | Score: 30 | WARNING
Time: 00:18:09 | Score: 30 | WARNING
Time: 00:18:09 | Score: 30 | WARNING
Time: 00:18:09 | Score: 30 | WARNING
Time: 00:18:09 | Score: 30 | WARNING
Time: 00:18:10 | Score: 30 | WARNING
Time: 00:18:10 | Score: 30 | WARNING
Time: 00:18:10 | Score: 30 | WARNING
Time: 00:18:10 | Score: 30 | WARNING
Time: 00:18:11 | Score: 30 | WARNING
Time: 00:18:11 | Score: 30 | WARNING
Time: 00:18:11 | Score: 30 | WARNING
Time: 00:18:11 | Score: 30 | WARNING
Time: 00:18:11 | Score: 30 | WARNING
Time: 00:18:12 | Score: 30 | WARNING
Time: 00:18:12 | Score: 30 | WARNING
Time: 00:18:12 | Score: 30 | WARNING
Time: 00:18:12 | Score: 30 | WARNING
Time: 00:18:12 | Score: 30 | WARNING
